code_rer_A;annee;mois;jour;jour_semaine;numero_semaine;est_semaine;est_weekend;mission;heure_depart_prevue;nom_gare_depart;id_gare_depart;statut;nombre_arrets;nombre_arrets_supprimes;retard_max_en_secondes;retard_moyen_en_secondes;retard_median_en_secondes;retard_en_minutes_par_gare;decompte_retards_en_minutes
21160;2019;10;27;7;43;0;1;UPAC;12h35;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;90;2;0 - 1 - 2 - 2 - 2 - 2 - 2 - 1;0: 1 - 1: 2 - 2: 5
21161;2019;10;27;7;43;0;1;UPIR;00h14;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;105;2;0 - 2 - 1 - 2 - 2 - 2 - 3 - 2;0: 1 - 1: 1 - 2: 5 - 3: 1
21162;2019;10;27;7;43;0;1;UPIR;00h44;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;82;90;1 - 1 - 0 - 2 - 2 - 1 - 2 - 2;0: 1 - 1: 3 - 2: 4
21163;2019;10;27;7;43;0;1;UPIR;01h13;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;52;1;0 - 0 - 0 - 1 - 1 - 1 - 2 - 2;0: 3 - 1: 3 - 2: 2
21164;2019;10;27;7;43;0;1;UPIR;21h14;Houilles Carrières sur Seine;uic87386409;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:08
21165;2019;10;27;7;43;0;1;UPIR;21h44;Houilles Carrières sur Seine;uic87386409;normal;8;0;240;105;90;1 - 1 - 0 - 1 - 2 - 2 - 4 - 3;0: 1 - 1: 3 - 2: 2 - 3: 1 - 4: 1
21166;2019;10;27;7;43;0;1;UPIR;22h14;Houilles Carrières sur Seine;uic87386409;normal;8;0;660;165;2;1 - 1 - 0 - 2 - 2 - 2 - 3 - 11;0: 1 - 1: 2 - 2: 3 - 3: 1 - 11: 1
21167;2019;10;27;7;43;0;1;UPIR;22h44;Houilles Carrières sur Seine;uic87386409;normal;8;0;240;142;3;1 - 1 - 1 - 3 - 3 - 3 - 4 - 3;1: 3 - 3: 4 - 4: 1
21168;2019;10;27;7;43;0;1;UPIR;23h14;Houilles Carrières sur Seine;uic87386409;normal;8;0;240;142;3;1 - 1 - 1 - 3 - 3 - 3 - 4 - 3;1: 3 - 3: 4 - 4: 1
21169;2019;10;27;7;43;0;1;UPIR;23h44;Houilles Carrières sur Seine;uic87386409;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:08
21170;2019;10;27;7;43;0;1;UPUS;12h55;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;15;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 0;0: 6 - 1: 2
21171;2019;10;27;7;43;0;1;UPUS;13h15;Houilles Carrières sur Seine;uic87386409;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:08
21172;2019;10;27;7;43;0;1;UPUS;13h35;Houilles Carrières sur Seine;uic87386409;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:08
21173;2019;10;27;7;43;0;1;UPUS;13h55;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;30;30;0 - 0 - 0 - 1 - 1 - 1 - 1 - 0;0: 4 - 1: 4
21174;2019;10;27;7;43;0;1;UPUS;14h15;Houilles Carrières sur Seine;uic87386409;normal;8;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:08
21175;2019;10;27;7;43;0;1;UPUS;14h35;Houilles Carrières sur Seine;uic87386409;normal;8;0;540;397;8;1 - 2 - 8 - 8 - 8 - 9 - 9 - 8;1: 1 - 2: 1 - 8: 4 - 9: 2
21176;2019;10;27;7;43;0;1;UPUS;14h55;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;112;2;0 - 1 - 1 - 2 - 2 - 3 - 3 - 3;0: 1 - 1: 2 - 2: 2 - 3: 3
21177;2019;10;27;7;43;0;1;UPUS;15h15;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;127;2;0 - 0 - 2 - 2 - 2 - 3 - 3 - 5;0: 2 - 2: 3 - 3: 2 - 5: 1
21178;2019;10;27;7;43;0;1;UPUS;15h35;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;45;30;0 - 0 - 0 - 0 - 1 - 2 - 1 - 2;0: 4 - 1: 2 - 2: 2
21179;2019;10;27;7;43;0;1;UPUS;15h55;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;15;0;0 - 1 - 0 - 0 - 0 - 1 - 0 - 0;0: 6 - 1: 2
21180;2019;10;27;7;43;0;1;UPUS;16h15;Houilles Carrières sur Seine;uic87386409;normal;8;0;240;157;3;0 - 3 - 2 - 3 - 3 - 3 - 3 - 4;0: 1 - 2: 1 - 3: 5 - 4: 1
21181;2019;10;27;7;43;0;1;UPUS;16h35;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;7;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 1;0: 7 - 1: 1
21182;2019;10;27;7;43;0;1;UPUS;16h55;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;90;2;0 - 1 - 1 - 2 - 2 - 2 - 2 - 2;0: 1 - 1: 2 - 2: 5
21183;2019;10;27;7;43;0;1;UPUS;17h15;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;22;0;0 - 0 - 0 - 0 - 1 - 1 - 1 - 0;0: 5 - 1: 3
21184;2019;10;27;7;43;0;1;UPUS;17h35;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;52;1;0 - 0 - 1 - 1 - 1 - 1 - 1 - 2;0: 2 - 1: 5 - 2: 1
21185;2019;10;27;7;43;0;1;UPUS;17h55;Houilles Carrières sur Seine;uic87386409;normal;8;0;300;180;3;2 - 2 - 3 - 3 - 3 - 3 - 3 - 5;2: 2 - 3: 5 - 5: 1
21186;2019;10;27;7;43;0;1;UPUS;18h15;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;127;2;0 - 2 - 2 - 2 - 2 - 3 - 3 - 3;0: 1 - 2: 4 - 3: 3
21187;2019;10;27;7;43;0;1;UPUS;18h35;Houilles Carrières sur Seine;uic87386409;normal;8;0;420;390;390;6 - 6 - 6 - 7 - 7 - 7 - 7 - 6;6: 4 - 7: 4
21188;2019;10;27;7;43;0;1;UPUS;18h55;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;120;2;1 - 1 - 1 - 2 - 2 - 3 - 3 - 3;1: 3 - 2: 2 - 3: 3
21189;2019;10;27;7;43;0;1;UPUS;19h15;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;97;2;0 - 0 - 2 - 2 - 2 - 3 - 2 - 2;0: 2 - 2: 5 - 3: 1
21190;2019;10;27;7;43;0;1;UPUS;19h35;Houilles Carrières sur Seine;uic87386409;normal;8;0;120;75;1;0 - 1 - 1 - 1 - 2 - 2 - 2 - 1;0: 1 - 1: 4 - 2: 3
21191;2019;10;27;7;43;0;1;UPUS;19h55;Houilles Carrières sur Seine;uic87386409;normal;8;0;240;150;3;0 - 1 - 3 - 3 - 3 - 4 - 3 - 3;0: 1 - 1: 1 - 3: 5 - 4: 1
21192;2019;10;27;7;43;0;1;UPUS;20h16;Houilles Carrières sur Seine;uic87386409;normal;8;0;180;112;2;1 - 1 - 2 - 2 - 2 - 3 - 2 - 2;1: 2 - 2: 5 - 3: 1
21193;2019;10;27;7;43;0;1;UPUS;20h44;Houilles Carrières sur Seine;uic87386409;normal;8;0;60;7;0;0 - 0 - 0 - 0 - 0 - 0 - 1 - 0;0: 7 - 1: 1
21194;2019;10;28;1;44;1;0;NANI;14h13;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21195;2019;10;28;1;44;1;0;NANI;14h23;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21196;2019;10;28;1;44;1;0;NANI;14h33;Cergy le Haut;uic87382655;normal;9;0;60;26;0;0 - 0 - 0 - 0 - 1 - 1 - 1 - 1 - 0;0: 5 - 1: 4
21197;2019;10;28;1;44;1;0;NANI;14h43;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21198;2019;10;28;1;44;1;0;NANI;14h53;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21199;2019;10;28;1;44;1;0;NANI;15h03;Cergy le Haut;uic87382655;normal;9;0;120;93;120;0 - 0 - 2 - 2 - 2 - 2 - 2 - 2 - 2;0: 2 - 2: 7
21200;2019;10;28;1;44;1;0;NANI;15h13;Cergy le Haut;uic87382655;normal;9;0;60;40;60;0 - 0 - 1 - 1 - 1 - 1 - 1 - 1 - 0;0: 3 - 1: 6
21201;2019;10;28;1;44;1;0;NANI;15h23;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21202;2019;10;28;1;44;1;0;NANI;15h33;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21203;2019;10;28;1;44;1;0;NANI;15h43;Cergy le Haut;uic87382655;normal;9;0;60;26;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 1;0: 5 - 1: 4
21204;2019;10;28;1;44;1;0;NANI;15h53;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21205;2019;10;28;1;44;1;0;NANI;16h03;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21206;2019;10;28;1;44;1;0;NANI;16h13;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21207;2019;10;28;1;44;1;0;NANI;16h24;Cergy le Haut;uic87382655;normal;9;0;180;126;120;0 - 1 - 2 - 2 - 2 - 3 - 3 - 3 - 3;0: 1 - 1: 1 - 2: 3 - 3: 4
21208;2019;10;28;1;44;1;0;NANI;16h36;Cergy le Haut;uic87382655;normal;9;0;180;53;60;0 - 0 - 0 - 0 - 1 - 3 - 2 - 1 - 1;0: 4 - 1: 3 - 2: 1 - 3: 1
21209;2019;10;28;1;44;1;0;NANI;16h49;Cergy le Haut;uic87382655;normal;9;0;120;60;60;0 - 0 - 1 - 1 - 1 - 1 - 1 - 2 - 2;0: 2 - 1: 5 - 2: 2
21210;2019;10;28;1;44;1;0;NANI;17h01;Cergy le Haut;uic87382655;normal;9;0;60;26;0;0 - 0 - 0 - 0 - 1 - 1 - 1 - 1 - 0;0: 5 - 1: 4
21211;2019;10;28;1;44;1;0;NANI;17h14;Cergy le Haut;uic87382655;normal;9;0;300;266;300;3 - 3 - 4 - 5 - 5 - 5 - 5 - 5 - 5;3: 2 - 4: 1 - 5: 6
21212;2019;10;28;1;44;1;0;NANI;17h26;Cergy le Haut;uic87382655;normal;9;0;120;40;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 2 - 2;0: 5 - 1: 2 - 2: 2
21213;2019;10;28;1;44;1;0;NANI;17h39;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21214;2019;10;28;1;44;1;0;NANI;17h51;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
21215;2019;10;28;1;44;1;0;NANI;18h04;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21216;2019;10;28;1;44;1;0;NANI;18h16;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21217;2019;10;28;1;44;1;0;NANI;18h29;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
21218;2019;10;28;1;44;1;0;NANI;18h41;Cergy le Haut;uic87382655;normal;9;0;120;46;60;0 - 0 - 0 - 0 - 1 - 2 - 2 - 1 - 1;0: 4 - 1: 3 - 2: 2
21219;2019;10;28;1;44;1;0;NANI;18h54;Cergy le Haut;uic87382655;normal;9;0;180;126;120;2 - 2 - 2 - 2 - 2 - 3 - 2 - 2 - 2;2: 8 - 3: 1
21220;2019;10;28;1;44;1;0;NANI;19h06;Cergy le Haut;uic87382655;normal;9;0;60;13;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 0 - 0;0: 7 - 1: 2
21221;2019;10;28;1;44;1;0;NANI;19h20;Cergy le Haut;uic87382655;normal;9;0;180;93;60;1 - 1 - 1 - 1 - 1 - 3 - 2 - 2 - 2;1: 5 - 2: 3 - 3: 1
21222;2019;10;28;1;44;1;0;NANI;19h39;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21223;2019;10;28;1;44;1;0;NANI;20h05;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21224;2019;10;28;1;44;1;0;NANI;20h35;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21225;2019;10;28;1;44;1;0;NANI;21h05;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21226;2019;10;28;1;44;1;0;NANI;21h33;Cergy le Haut;uic87382655;normal;9;0;60;60;60;1 - 1 - 1 - 1 - 1 - 1 - 1 - 1 - 1;01:09
21227;2019;10;28;1;44;1;0;NATO;05h12;Cergy le Haut;uic87382655;annule;9;9;0;0;0;;
21228;2019;10;28;1;44;1;0;NATO;05h42;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21229;2019;10;28;1;44;1;0;NATO;05h57;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21230;2019;10;28;1;44;1;0;NATO;06h12;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 1;0: 8 - 1: 1
21231;2019;10;28;1;44;1;0;NATO;06h27;Cergy le Haut;uic87382655;normal;9;0;120;73;60;0 - 0 - 1 - 1 - 1 - 2 - 2 - 2 - 2;0: 2 - 1: 3 - 2: 4
21232;2019;10;28;1;44;1;0;NATO;06h42;Cergy le Haut;uic87382655;normal;9;0;180;80;0;0 - 0 - 0 - 0 - 0 - 3 - 3 - 3 - 3;0: 5 - 3: 4
21233;2019;10;28;1;44;1;0;NATO;06h51;Cergy le Haut;uic87382655;normal;9;0;60;20;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 0;0: 6 - 1: 3
21234;2019;10;28;1;44;1;0;NATO;07h03;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21235;2019;10;28;1;44;1;0;NATO;07h14;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21236;2019;10;28;1;44;1;0;NATO;07h26;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
21237;2019;10;28;1;44;1;0;NATO;07h38;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21238;2019;10;28;1;44;1;0;NATO;07h49;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21239;2019;10;28;1;44;1;0;NATO;08h01;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21240;2019;10;28;1;44;1;0;NATO;08h13;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 1 - 0 - 0 - 0 - 0 - 0 - 0;0: 8 - 1: 1
21241;2019;10;28;1;44;1;0;NATO;08h24;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21242;2019;10;28;1;44;1;0;NATO;08h36;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 1 - 0;0: 8 - 1: 1
21243;2019;10;28;1;44;1;0;NATO;08h48;Cergy le Haut;uic87382655;normal;9;0;480;346;360;0 - 7 - 8 - 7 - 6 - 6 - 6 - 6 - 6;0: 1 - 6: 5 - 7: 2 - 8: 1
21244;2019;10;28;1;44;1;0;NATO;09h03;Cergy le Haut;uic87382655;normal;9;0;420;366;420;2 - 6 - 7 - 6 - 6 - 7 - 7 - 7 - 7;2: 1 - 6: 3 - 7: 5
21245;2019;10;28;1;44;1;0;NATO;09h14;Cergy le Haut;uic87382655;normal;9;0;360;226;240;2 - 4 - 3 - 3 - 3 - 6 - 5 - 4 - 4;2: 1 - 3: 3 - 4: 3 - 5: 1 - 6: 1
21246;2019;10;28;1;44;1;0;NATO;09h23;Cergy le Haut;uic87382655;normal;9;0;60;40;60;0 - 0 - 0 - 1 - 1 - 1 - 1 - 1 - 1;0: 3 - 1: 6
21247;2019;10;28;1;44;1;0;NATO;09h33;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21248;2019;10;28;1;44;1;0;NATO;09h47;Cergy le Haut;uic87382655;normal;9;0;120;33;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 2;0: 5 - 1: 3 - 2: 1
21249;2019;10;28;1;44;1;0;NATO;09h55;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21250;2019;10;28;1;44;1;0;NATO;10h07;Cergy le Haut;uic87382655;normal;9;0;120;53;0;0 - 0 - 0 - 0 - 0 - 2 - 2 - 2 - 2;0: 5 - 2: 4
21251;2019;10;28;1;44;1;0;NATO;10h13;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21252;2019;10;28;1;44;1;0;NATO;10h23;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21253;2019;10;28;1;44;1;0;NATO;10h33;Cergy le Haut;uic87382655;normal;9;0;180;99;120;1 - 1 - 2 - 3 - 3 - 2 - 2 - 1 - 0;0: 1 - 1: 3 - 2: 3 - 3: 2
21254;2019;10;28;1;44;1;0;NATO;10h43;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21255;2019;10;28;1;44;1;0;NATO;10h53;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21256;2019;10;28;1;44;1;0;NATO;11h03;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21257;2019;10;28;1;44;1;0;NATO;11h13;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21258;2019;10;28;1;44;1;0;NATO;11h23;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21259;2019;10;28;1;44;1;0;NATO;11h33;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21260;2019;10;28;1;44;1;0;NATO;11h43;Cergy le Haut;uic87382655;normal;9;0;60;53;60;1 - 0 - 1 - 1 - 1 - 1 - 1 - 1 - 1;0: 1 - 1: 8
21261;2019;10;28;1;44;1;0;NATO;11h53;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
21262;2019;10;28;1;44;1;0;NATO;12h03;Cergy le Haut;uic87382655;normal;9;0;120;33;0;0 - 0 - 0 - 0 - 0 - 1 - 1 - 1 - 2;0: 5 - 1: 3 - 2: 1
21263;2019;10;28;1;44;1;0;NATO;12h13;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21264;2019;10;28;1;44;1;0;NATO;12h23;Cergy le Haut;uic87382655;normal;9;0;180;160;180;3 - 3 - 3 - 3 - 3 - 3 - 2 - 2 - 2;2: 3 - 3: 6
21265;2019;10;28;1;44;1;0;NATO;12h33;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21266;2019;10;28;1;44;1;0;NATO;12h43;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21267;2019;10;28;1;44;1;0;NATO;12h53;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21268;2019;10;28;1;44;1;0;NATO;13h03;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
21269;2019;10;28;1;44;1;0;NATO;13h13;Cergy le Haut;uic87382655;normal;9;0;60;13;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 1 - 0;0: 7 - 1: 2
21270;2019;10;28;1;44;1;0;NATO;13h23;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21271;2019;10;28;1;44;1;0;NATO;13h33;Cergy le Haut;uic87382655;normal;9;0;60;6;0;0 - 0 - 0 - 0 - 0 - 1 - 0 - 0 - 0;0: 8 - 1: 1
21272;2019;10;28;1;44;1;0;NATO;13h43;Cergy le Haut;uic87382655;normal;9;0;60;20;0;0 - 0 - 1 - 1 - 0 - 0 - 0 - 0 - 1;0: 6 - 1: 3
21273;2019;10;28;1;44;1;0;NATO;13h53;Cergy le Haut;uic87382655;normal;9;0;0;0;0;0 - 0 - 0 - 0 - 0 - 0 - 0 - 0 - 0;00:09
21274;2019;10;28;1;44;1;0;NATO;14h03;Cergy le Haut;uic87382655;normal;9;0;120;53;0;0 - 0 - 0 - 0 - 0 - 2 - 2 - 2 - 2;0: 5 - 2: 4
21275;2019;10;28;1;44;1;0;NOTE;05h40;Poissy;uic87386573;normal;5;0;60;12;0;0 - 1 - 0 - 0 - 0;0: 4 - 1: 1
21276;2019;10;28;1;44;1;0;NOTE;06h00;Poissy;uic87386573;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;00:05
21277;2019;10;28;1;44;1;0;NOTE;06h15;Poissy;uic87386573;normal;5;0;120;36;0;0 - 2 - 1 - 0 - 0;0: 3 - 1: 1 - 2: 1
21278;2019;10;28;1;44;1;0;NOTE;06h30;Poissy;uic87386573;normal;5;0;300;215;180;3 - 5 - 4 - 3 - 3;3: 3 - 4: 1 - 5: 1
21279;2019;10;28;1;44;1;0;NOTE;06h45;Poissy;uic87386573;normal;5;0;60;24;0;0 - 1 - 1 - 0 - 0;0: 3 - 1: 2
21280;2019;10;28;1;44;1;0;NOTE;06h59;Poissy;uic87386573;normal;5;0;120;83;120;0 - 2 - 2 - 2 - 1;0: 1 - 1: 1 - 2: 3
21281;2019;10;28;1;44;1;0;NOTE;07h13;Poissy;uic87386573;normal;5;0;60;12;0;0 - 1 - 0 - 0 - 0;0: 4 - 1: 1
21282;2019;10;28;1;44;1;0;NOTE;07h25;Poissy;uic87386573;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;00:05
21283;2019;10;28;1;44;1;0;NOTE;07h37;Poissy;uic87386573;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;00:05
21284;2019;10;28;1;44;1;0;NOTE;07h47;Poissy;uic87386573;normal;5;0;60;12;0;0 - 1 - 0 - 0 - 0;0: 4 - 1: 1
21285;2019;10;28;1;44;1;0;NOTE;07h59;Poissy;uic87386573;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;00:05
21286;2019;10;28;1;44;1;0;NOTE;08h11;Poissy;uic87386573;normal;5;0;60;48;60;0 - 1 - 1 - 1 - 1;0: 1 - 1: 4
21287;2019;10;28;1;44;1;0;NOTE;08h22;Poissy;uic87386573;normal;5;0;120;60;60;2 - 1 - 1 - 0 - 1;0: 1 - 1: 3 - 2: 1
21288;2019;10;28;1;44;1;0;NOTE;08h34;Poissy;uic87386573;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;00:05
21289;2019;10;28;1;44;1;0;NOTE;08h46;Poissy;uic87386573;normal;5;0;120;60;60;0 - 1 - 0 - 2 - 2;0: 2 - 1: 1 - 2: 2
21290;2019;10;28;1;44;1;0;NOTE;08h57;Poissy;uic87386573;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;00:05
21291;2019;10;28;1;44;1;0;NOTE;09h09;Poissy;uic87386573;normal;5;0;240;155;180;1 - 4 - 3 - 2 - 3;1: 1 - 2: 1 - 3: 2 - 4: 1
21292;2019;10;28;1;44;1;0;NOTE;16h42;Poissy;uic87386573;normal;5;0;120;72;60;0 - 2 - 1 - 1 - 2;0: 1 - 1: 2 - 2: 2
21293;2019;10;28;1;44;1;0;NOTE;16h54;Poissy;uic87386573;normal;5;0;60;12;0;0 - 1 - 0 - 0 - 0;0: 4 - 1: 1
21294;2019;10;28;1;44;1;0;NOTE;17h05;Poissy;uic87386573;normal;5;0;120;36;0;2 - 1 - 0 - 0 - 0;0: 3 - 1: 1 - 2: 1
21295;2019;10;28;1;44;1;0;NOTE;17h19;Poissy;uic87386573;normal;5;0;60;60;60;1 - 1 - 1 - 1 - 1;01:05
21296;2019;10;28;1;44;1;0;NOTE;17h32;Poissy;uic87386573;normal;5;0;180;83;60;0 - 1 - 0 - 3 - 3;0: 2 - 1: 1 - 3: 2
21297;2019;10;28;1;44;1;0;NOTE;17h44;Poissy;uic87386573;normal;5;0;60;12;0;0 - 1 - 0 - 0 - 0;0: 4 - 1: 1
21298;2019;10;28;1;44;1;0;NOTE;17h57;Poissy;uic87386573;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;00:05
21299;2019;10;28;1;44;1;0;NOTE;18h09;Poissy;uic87386573;normal;5;0;60;24;0;0 - 1 - 0 - 0 - 1;0: 3 - 1: 2
21300;2019;10;28;1;44;1;0;NOTE;18h22;Poissy;uic87386573;normal;5;0;0;0;0;0 - 0 - 0 - 0 - 0;00:05
21301;2019;10;28;1;44;1;0;NOTE;18h34;Poissy;uic87386573;normal;5;0;60;36;60;1 - 1 - 1 - 0 - 0;0: 2 - 1: 3
21302;2019;10;28;1;44;1;0;NOTE;18h47;Poissy;uic87386573;normal;5;0;60;12;0;0 - 1 - 0 - 0 - 0;0: 4 - 1: 1
